study_accession	sample_accession	field	ena_value	filled_value	source
PRJNA341927	SAMN05751337	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751338	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751339	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751340	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751341	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751342	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751343	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751344	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751345	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751346	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751347	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751348	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751349	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751350	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751351	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751352	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751353	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751354	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751355	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751356	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751357	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751358	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751359	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751360	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751361	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751362	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751363	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751364	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751365	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751366	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751367	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751368	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751369	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751370	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751371	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751372	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751373	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751374	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751375	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751376	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751377	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751378	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751379	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751380	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751381	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751382	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751383	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751384	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751385	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751386	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751387	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751388	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751389	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751390	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751391	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751392	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751393	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751394	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751395	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751396	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751397	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751398	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751399	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751400	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751401	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751402	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751403	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751404	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751405	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751406	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751407	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751408	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751409	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751410	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751411	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751412	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751413	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751414	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751415	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751416	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751417	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751418	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751419	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751420	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751421	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751422	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751423	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751424	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751425	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751426	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751427	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751428	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751429	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751430	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751431	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751432	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751433	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751434	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751435	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751436	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751437	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751438	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751439	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751440	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751441	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751442	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751443	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751444	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751445	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751446	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751447	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751448	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751449	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751450	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751451	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751452	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751453	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751454	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751455	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751456	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751457	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751458	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751459	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751460	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751461	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751462	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751463	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751464	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751465	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751466	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751467	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751468	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751469	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751470	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751471	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751472	isolation_source		rectal swab	whole_field
PRJNA341927	SAMN05751473	isolation_source		rectal swab	whole_field
PRJEB42462	SAMEA10330359	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330636	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330719	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331217	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472181	isolation_source		blood	whole_field
PRJEB63361	SAMEA114111304	isolation_source	clinical material	Tissue	per_sample
PRJEB42462	SAMEA10330946	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330826	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330619	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330423	isolation_source		blood	curator_escalation
PRJEB36683	SAMEA114126265	isolation_source	Clinical sample	BLOOD	per_sample
PRJEB63361	SAMEA114110996	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10330681	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330116	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330841	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330994	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330524	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330700	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330337	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330828	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111239	isolation_source	clinical material	Stool	per_sample
PRJEB42462	SAMEA10331237	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472512	isolation_source		blood	whole_field
PRJEB33565	SAMEA7472788	isolation_source		blood	whole_field
PRJEB42462	SAMEA10330348	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330445	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331370	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331024	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114110924	isolation_source	clinical material	Blood culture	per_sample
PRJEB63361	SAMEA114110927	isolation_source	clinical material	Blood culture	per_sample
PRJEB42462	SAMEA10330861	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330461	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330534	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330155	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330591	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111129	isolation_source	clinical material	Stool	per_sample
PRJEB63361	SAMEA114111252	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10330412	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114110972	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10331300	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330114	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330766	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330571	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330191	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472599	isolation_source		blood	whole_field
PRJNA549322	SAMN37917527	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472431	isolation_source		blood	whole_field
PRJNA549322	SAMN37917611	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331258	isolation_source		blood	curator_escalation
PRJEB36683	SAMEA114126207	isolation_source	Clinical sample	BLOOD	per_sample
PRJEB42462	SAMEA10330153	isolation_source		blood	curator_escalation
PRJEB36683	SAMEA114126214	isolation_source	Clinical sample	BLOOD	per_sample
PRJEB42462	SAMEA10330834	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111211	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10331178	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330260	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472515	isolation_source		blood	whole_field
PRJEB42462	SAMEA10330075	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111165	isolation_source	clinical material	Urine	per_sample
PRJEB42462	SAMEA10331235	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330577	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330498	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330130	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331019	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330786	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111292	isolation_source	clinical material	Stool	per_sample
PRJEB63361	SAMEA114111127	isolation_source	clinical material	Stool	per_sample
PRJNA549322	SAMN37917565	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330397	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111205	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10331153	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330753	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331007	isolation_source		blood	curator_escalation
PRJEB36683	SAMEA114126195	isolation_source	Clinical sample	BLOOD	per_sample
PRJEB63361	SAMEA114111321	isolation_source	clinical material	Respiratory tract aspirate	per_sample
PRJEB63361	SAMEA114110959	isolation_source	clinical material	Urine	per_sample
PRJEB33565	SAMEA7472928	isolation_source		blood	whole_field
PRJEB63361	SAMEA114111058	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10330890	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331357	isolation_source		blood	curator_escalation
PRJNA549322	SAMN37917586	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331135	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472725	isolation_source		blood	whole_field
PRJEB42462	SAMEA10330597	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330160	isolation_source		blood	curator_escalation
PRJNA1087366	SAMN40441770	isolation_source		blood	curator_escalation
PRJNA1087366	SAMN40441705	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330390	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331367	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331053	isolation_source		blood	curator_escalation
PRJEB36683	SAMEA114126193	isolation_source	Clinical sample	BLOOD	per_sample
PRJEB42462	SAMEA10330603	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331275	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330714	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330086	isolation_source		blood	curator_escalation
PRJNA549322	SAMN37917538	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114111142	isolation_source	clinical material	Rectal swab	per_sample
PRJEB42462	SAMEA10331190	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330843	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10331230	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114110978	isolation_source	clinical material	Rectal swab	per_sample
PRJNA549322	SAMN37917564	isolation_source		blood	curator_escalation
PRJEB63361	SAMEA114110917	isolation_source	clinical material	Blood culture	per_sample
PRJEB42462	SAMEA10330687	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472041	isolation_source		blood	whole_field
PRJEB42462	SAMEA10331122	isolation_source		blood	curator_escalation
PRJNA549322	SAMN37917590	isolation_source		blood	curator_escalation
PRJEB42462	SAMEA10330317	isolation_source		blood	curator_escalation
PRJEB33565	SAMEA7472303	isolation_source		blood	whole_field
PRJEB36683	SAMEA114126225	isolation_source	Clinical sample	MB	per_sample
