tag	study_accession	sample_accession	field	ena_value	applied_value	changed	class	review_flag	evidence	paper
test	PRJEB63349	SAMEA113934654	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13010_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934655	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13016_BL_ECL	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934656	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13034_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934657	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13042a_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934658	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13044_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934659	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13075_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934660	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13085_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934661	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13094_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934662	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13095_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934663	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13106_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934664	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13107_SS_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934665	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13111_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934666	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13112_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934667	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13124_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934668	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13125_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934669	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13127_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934670	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13129_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934671	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13137_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934672	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13138_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934673	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13139_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934674	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13140_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934675	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13143_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934676	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13152_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934677	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13166_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934678	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13167_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934679	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13171_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934680	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13177_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934681	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13180_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934682	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13181_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934683	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13185_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934684	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13197_OTH_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934685	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13203_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934686	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13213_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934687	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13214_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934688	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13215_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934689	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13221_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934690	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13222_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934691	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13223_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934692	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13224	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934693	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13225_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934694	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13226_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934695	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13228_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934696	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13231_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934697	isolation_source	clinical material	Exudate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13232_SS_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934698	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13235_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934699	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13236_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934700	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13237_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934701	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13238_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934702	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13239_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934703	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13241_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934704	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13242_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934705	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13252_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934706	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13256_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934707	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13259_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934708	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13260	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934709	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR13261	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934710	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR14001_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934711	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR14001_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934712	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR14006_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934713	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR14009_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934714	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR14010_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934715	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR15001_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934716	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR15005_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934717	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR15006_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934718	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR15009_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934719	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16001_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934720	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16005_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934721	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16007_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934722	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16014_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934723	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16027_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934724	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16033_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934725	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16042_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934726	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16045_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934727	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16057_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934728	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16058_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934729	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16074_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934730	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16075_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934731	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16076_BL_EA	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934732	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16077_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934733	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16082_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934734	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16084_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934735	isolation_source	clinical material	Bile	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16089_BI_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934736	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16090_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934737	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16091_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934738	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16092_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934739	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16092_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934740	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16094_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934741	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16096_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113934742	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:GR16097_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
